mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__colsample_bytree,param_classifier__gamma,param_classifier__learning_rate,param_classifier__max_depth,param_classifier__min_child_weight,param_classifier__n_estimators,param_classifier__subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
282.98461627960205,4.770433608191057,4.560650666554769,0.06669086647538408,1.0,0.16309780143442362,0.01,15,1,1000,0.8289854678237554,"OrderedDict([('classifier__colsample_bytree', 1.0), ('classifier__gamma', 0.16309780143442362), ('classifier__learning_rate', 0.01), ('classifier__max_depth', 15), ('classifier__min_child_weight', 1), ('classifier__n_estimators', 1000), ('classifier__subsample', 0.8289854678237554)])",0.6625887449360234,0.6152180016846497,0.6512374152661345,0.6430147206289359,0.020194163502843313,1
95.79680275917053,1.764836173008694,2.5028422673543296,0.026978234052199804,1.0,0.01,0.016852037193704206,15,10,1000,0.7590004468613922,"OrderedDict([('classifier__colsample_bytree', 1.0), ('classifier__gamma', 0.01), ('classifier__learning_rate', 0.016852037193704206), ('classifier__max_depth', 15), ('classifier__min_child_weight', 10), ('classifier__n_estimators', 1000), ('classifier__subsample', 0.7590004468613922)])",0.6696482291123501,0.6108058240744455,0.6478681160001605,0.642774056395652,0.024290865774359426,2
230.95070187250772,4.928401795610716,4.097623507181804,0.05607110359357327,1.0,0.06536351481242711,0.015444742125014543,15,1,1000,0.7124505178554952,"OrderedDict([('classifier__colsample_bytree', 1.0), ('classifier__gamma', 0.06536351481242711), ('classifier__learning_rate', 0.015444742125014543), ('classifier__max_depth', 15), ('classifier__min_child_weight', 1), ('classifier__n_estimators', 1000), ('classifier__subsample', 0.7124505178554952)])",0.664072841041274,0.6130921342906421,0.6489511050499378,0.642038693460618,0.021379026960763853,3
38.61577566464742,0.46574220472144384,2.6332876682281494,0.05486624405096147,0.06,0.01,0.02418332339835454,15,10,1000,0.8487450112597534,"OrderedDict([('classifier__colsample_bytree', 0.06), ('classifier__gamma', 0.01), ('classifier__learning_rate', 0.02418332339835454), ('classifier__max_depth', 15), ('classifier__min_child_weight', 10), ('classifier__n_estimators', 1000), ('classifier__subsample', 0.8487450112597534)])",0.6649151658577674,0.6109662668966347,0.6500340940997152,0.6419718422847058,0.022750397110469597,4
197.93798398971558,4.986158043331081,3.2671500047047934,0.07790209157030746,1.0,0.01,0.01,13,1,1000,0.6564255496793703,"OrderedDict([('classifier__colsample_bytree', 1.0), ('classifier__gamma', 0.01), ('classifier__learning_rate', 0.01), ('classifier__max_depth', 13), ('classifier__min_child_weight', 1), ('classifier__n_estimators', 1000), ('classifier__subsample', 0.6564255496793703)])",0.664072841041274,0.6132926878183788,0.6477076731779712,0.6416910673458746,0.021162949536698835,5
82.51509435971577,1.1938054578738542,2.305429220199585,0.022138690285667582,1.0,0.08262264487052527,0.029174720533701057,15,10,1000,0.8810152285124844,"OrderedDict([('classifier__colsample_bytree', 1.0), ('classifier__gamma', 0.08262264487052527), ('classifier__learning_rate', 0.029174720533701057), ('classifier__max_depth', 15), ('classifier__min_child_weight', 10), ('classifier__n_estimators', 1000), ('classifier__subsample', 0.8810152285124844)])",0.667321808190606,0.6096025029080262,0.6476675624724239,0.6415306245236855,0.023960050864107286,6
80.8439343770345,1.3977235487527722,2.0184760888417563,0.01898293031864469,1.0,0.12418586916038886,0.013422441086807166,13,10,1000,0.629191138367708,"OrderedDict([('classifier__colsample_bytree', 1.0), ('classifier__gamma', 0.12418586916038886), ('classifier__learning_rate', 0.013422441086807166), ('classifier__max_depth', 13), ('classifier__min_child_weight', 10), ('classifier__n_estimators', 1000), ('classifier__subsample', 0.629191138367708)])",0.666278929846376,0.6102041634912359,0.6461834663671734,0.6408888532349284,0.023196545024507367,7
60.65483053525289,0.9228269465008223,1.3266789118448894,0.011737579359367197,1.0,0.1489586881537593,0.019828136460343825,10,6,1000,0.7427848159511181,"OrderedDict([('classifier__colsample_bytree', 1.0), ('classifier__gamma', 0.1489586881537593), ('classifier__learning_rate', 0.019828136460343825), ('classifier__max_depth', 10), ('classifier__min_child_weight', 6), ('classifier__n_estimators', 1000), ('classifier__subsample', 0.7427848159511181)])",0.6651959407965986,0.6096426136135734,0.6476274517668765,0.6408220020590162,0.023184458150101672,8
131.7681119441986,4.127400105458586,3.028273105621338,0.06002804507254254,0.9837776798205731,0.01,0.01,15,8,1000,1.0,"OrderedDict([('classifier__colsample_bytree', 0.9837776798205731), ('classifier__gamma', 0.01), ('classifier__learning_rate', 0.01), ('classifier__max_depth', 15), ('classifier__min_child_weight', 8), ('classifier__n_estimators', 1000), ('classifier__subsample', 1.0)])",0.6618667522361719,0.6128514700573583,0.6476274517668765,0.640781891353469,0.020587548741855113,9
81.54031435648601,1.2249722297136958,2.5703311761220298,0.036275209559188885,0.7394392246548902,0.01,0.01,15,10,1000,0.5703188084844861,"OrderedDict([('classifier__colsample_bytree', 0.7394392246548902), ('classifier__gamma', 0.01), ('classifier__learning_rate', 0.01), ('classifier__max_depth', 15), ('classifier__min_child_weight', 10), ('classifier__n_estimators', 1000), ('classifier__subsample', 0.5703188084844861)])",0.6641129517468213,0.6112871525410132,0.6464642413060046,0.6406214485312797,0.02195821692805637,10
