mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__colsample_bytree,param_classifier__gamma,param_classifier__learning_rate,param_classifier__max_depth,param_classifier__min_child_weight,param_classifier__n_estimators,param_classifier__subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.05772717793782552,0.001613733545527632,0.006665150324503581,8.375481762513907e-05,0.44675103269754896,4.690932737497593,0.023525928677364583,13,7,968,0.42864863024878364,"OrderedDict([('classifier__colsample_bytree', 0.44675103269754896), ('classifier__gamma', 4.690932737497593), ('classifier__learning_rate', 0.023525928677364583), ('classifier__max_depth', 13), ('classifier__min_child_weight', 7), ('classifier__n_estimators', 968), ('classifier__subsample', 0.42864863024878364)])",0.9999598892944527,0.9999598892944527,0.9999197785889054,0.9999465190592702,1.890836792712686e-05,1
0.05690932273864746,0.0006253902784316412,0.006678183873494466,0.00010150778142933997,0.8968086276530698,0.04993252578781429,0.35849450168822994,4,3,221,0.9167837560751892,"OrderedDict([('classifier__colsample_bytree', 0.8968086276530698), ('classifier__gamma', 0.04993252578781429), ('classifier__learning_rate', 0.35849450168822994), ('classifier__max_depth', 4), ('classifier__min_child_weight', 3), ('classifier__n_estimators', 221), ('classifier__subsample', 0.9167837560751892)])",0.9999598892944527,0.9999598892944527,0.9999197785889054,0.9999465190592702,1.890836792712686e-05,1
0.056612650553385414,0.00013342302654385666,0.006496906280517578,3.0681670618588466e-05,0.13352676555454934,0.03474510360173876,0.43411773427859285,9,4,834,0.22991660081830984,"OrderedDict([('classifier__colsample_bytree', 0.13352676555454934), ('classifier__gamma', 0.03474510360173876), ('classifier__learning_rate', 0.43411773427859285), ('classifier__max_depth', 9), ('classifier__min_child_weight', 4), ('classifier__n_estimators', 834), ('classifier__subsample', 0.22991660081830984)])",0.9999598892944527,0.9999598892944527,0.9999197785889054,0.9999465190592702,1.890836792712686e-05,1
0.0567780335744222,0.0003411432095197657,0.006518363952636719,0.00012026935363522318,0.6436285534610124,0.019279590072035956,0.11103885080286982,5,8,740,0.9539770945544372,"OrderedDict([('classifier__colsample_bytree', 0.6436285534610124), ('classifier__gamma', 0.019279590072035956), ('classifier__learning_rate', 0.11103885080286982), ('classifier__max_depth', 5), ('classifier__min_child_weight', 8), ('classifier__n_estimators', 740), ('classifier__subsample', 0.9539770945544372)])",0.9999598892944527,0.9999598892944527,0.9999197785889054,0.9999465190592702,1.890836792712686e-05,1
0.05659238497416178,5.5624075867174754e-05,0.006549437840779622,2.977868308202132e-05,0.39538831621319104,0.08317302675995306,0.2860191626874117,7,5,124,0.1270786328201203,"OrderedDict([('classifier__colsample_bytree', 0.39538831621319104), ('classifier__gamma', 0.08317302675995306), ('classifier__learning_rate', 0.2860191626874117), ('classifier__max_depth', 7), ('classifier__min_child_weight', 5), ('classifier__n_estimators', 124), ('classifier__subsample', 0.1270786328201203)])",0.9999598892944527,0.9999598892944527,0.9999197785889054,0.9999465190592702,1.890836792712686e-05,1
0.05692696571350098,0.0004959125931408085,0.006567478179931641,3.802907128312073e-05,0.1996978793123337,3.5397021380524287,0.08477905836632561,12,5,356,0.3888372938443147,"OrderedDict([('classifier__colsample_bytree', 0.1996978793123337), ('classifier__gamma', 3.5397021380524287), ('classifier__learning_rate', 0.08477905836632561), ('classifier__max_depth', 12), ('classifier__min_child_weight', 5), ('classifier__n_estimators', 356), ('classifier__subsample', 0.3888372938443147)])",0.9999598892944527,0.9999598892944527,0.9999197785889054,0.9999465190592702,1.890836792712686e-05,1
0.056778907775878906,6.88995318671787e-05,0.006485859553019206,2.6932741266854775e-05,0.3299401363016215,0.8747198503272359,0.37010789305669695,13,4,696,0.7000655329336722,"OrderedDict([('classifier__colsample_bytree', 0.3299401363016215), ('classifier__gamma', 0.8747198503272359), ('classifier__learning_rate', 0.37010789305669695), ('classifier__max_depth', 13), ('classifier__min_child_weight', 4), ('classifier__n_estimators', 696), ('classifier__subsample', 0.7000655329336722)])",0.9999598892944527,0.9999598892944527,0.9999197785889054,0.9999465190592702,1.890836792712686e-05,1
0.05689104398091634,0.0003061344277376542,0.0066547393798828125,0.00011690406336737607,0.14630855278036586,0.01087441690939353,0.2995160363443589,9,2,442,0.7591927585814537,"OrderedDict([('classifier__colsample_bytree', 0.14630855278036586), ('classifier__gamma', 0.01087441690939353), ('classifier__learning_rate', 0.2995160363443589), ('classifier__max_depth', 9), ('classifier__min_child_weight', 2), ('classifier__n_estimators', 442), ('classifier__subsample', 0.7591927585814537)])",0.9999598892944527,0.9999598892944527,0.9999197785889054,0.9999465190592702,1.890836792712686e-05,1
0.056768576304117836,0.00023581114828267436,0.006495237350463867,2.5063073914117208e-05,0.6440858791152686,0.050655500008968374,0.013073186638289087,8,4,969,0.6291360767970411,"OrderedDict([('classifier__colsample_bytree', 0.6440858791152686), ('classifier__gamma', 0.050655500008968374), ('classifier__learning_rate', 0.013073186638289087), ('classifier__max_depth', 8), ('classifier__min_child_weight', 4), ('classifier__n_estimators', 969), ('classifier__subsample', 0.6291360767970411)])",0.9999598892944527,0.9999598892944527,0.9999197785889054,0.9999465190592702,1.890836792712686e-05,1
0.05690828959147135,0.0005266544389460024,0.0065313975016276045,1.934703070920682e-05,0.6237978196498337,4.039954725668916,0.0792327686363176,12,5,379,0.25584102247678175,"OrderedDict([('classifier__colsample_bytree', 0.6237978196498337), ('classifier__gamma', 4.039954725668916), ('classifier__learning_rate', 0.0792327686363176), ('classifier__max_depth', 12), ('classifier__min_child_weight', 5), ('classifier__n_estimators', 379), ('classifier__subsample', 0.25584102247678175)])",0.9999598892944527,0.9999598892944527,0.9999197785889054,0.9999465190592702,1.890836792712686e-05,1
